Symbol,Name,Market Cap,Country,IPO Year,Sector,Industry
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,348383551.0,,2020.0,Finance,Finance/Investors Services
SDIG,Stronghold Digital Mining Inc. Class A Common Stock,30774037.0,United States,2021.0,Finance,Investment Bankers/Brokers/Service
SDOT,Sadot Group Inc. Common Stock,36874099.0,United States,2020.0,Consumer Discretionary,Restaurants
SDPI,Superior Drilling Products Inc. Common Stock,24619279.0,,2014.0,Industrials,Metal Fabrications
SDRL,Seadrill Limited Common Shares,3345754300.0,,2022.0,Energy,Oil & Gas Production
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,25713470076.0,United States,2017.0,Consumer Discretionary,Other Consumer Services
SEAL^A,Seapeak LLC 9.00% Series A Cumulative Redeemable Perpetual Preferred Units,,Bermuda,,,
SEAL^B,Seapeak LLC 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,Bermuda,,,
SEAS,SeaWorld Entertainment Inc. Common Stock,2848965408.0,United States,2013.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SEAT,Vivid Seats Inc. Class A Common Stock,1170238717.0,United States,,Industrials,Industrial Machinery/Components
SEATW,Vivid Seats Inc. Warrant,196184194.0,United States,,Industrials,Industrial Machinery/Components
SEB,Seaboard Corporation Common Stock,4033254321.0,United States,1996.0,Industrials,Farming/Seeds/Milling
SECO,Secoo Holding Limited ADS,2133706.0,China,2017.0,Miscellaneous,Diversified Commercial Services
SEDA,SDCL EDGE Acquisition Corporation Class A Ordinary Shares,0.0,,2021.0,Finance,Blank Checks
SEDG,SolarEdge Technologies Inc. Common Stock,6576882191.0,Israel,2015.0,Technology,Semiconductors
SEE,Sealed Air Corporation Common Stock,4252878888.0,United States,,Industrials,Major Chemicals
SEED,Origin Agritech Limited Common Stock,16002000.0,China,,Consumer Staples,Farming/Seeds/Milling
SEEL,Seelos Therapeutics Inc. Common Stock,23830059.0,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
SEER,Seer Inc. Class A Common Stock,118928346.0,United States,2020.0,Health Care, Medicinal Chemicals and Botanical Products 
SEIC,SEI Investments Company Common Stock,7385579469.0,United States,1981.0,Finance,Investment Bankers/Brokers/Service
SELB,Selecta Biosciences Inc. Common Stock,174140293.0,United States,2016.0,Health Care,Biotechnology: Pharmaceutical Preparations
SELF,Global Self Storage Inc. Common Stock,51930611.0,United States,,Real Estate,Real Estate Investment Trusts
SEM,Select Medical Holdings Corporation Common Stock,3003127510.0,United States,2009.0,Health Care,Hospital/Nursing Management
SEMR,SEMrush Holdings Inc. Class A Common Stock,1174760216.0,United States,2021.0,Technology,EDP Services
SENEA,Seneca Foods Corp. Class A Common Stock,409752599.0,United States,,Consumer Staples,Packaged Foods
SENEB,Seneca Foods Corp. Class B Common Stock,411726944.0,United States,,Consumer Staples,Packaged Foods
SENS,Senseonics Holdings Inc. Common Stock,256752121.0,United States,,Industrials,Industrial Machinery/Components
SEPA,SEP Acquisition Corp Class A Common Stock,0.0,United States,2021.0,Finance,Blank Checks
SEPAW,SEP Acquisition Corp Warrants,0.0,United States,2021.0,Finance,Blank Checks
SERA,Sera Prognostics Inc. Class A Common Stock,55370034.0,United States,2021.0,Health Care,Precision Instruments
SES,SES AI Corporation Class A Common Stock,783422350.0,United States,2021.0,Consumer Discretionary,Auto Parts:O.E.M.
SEVN,Seven Hills Realty Trust Common Stock,162194571.0,United States,,Real Estate,Real Estate Investment Trusts
SEZL,Sezzle Inc. Common Stock,59910559.0,United States,,Finance,Diversified Financial Services
SF,Stifel Financial Corporation Common Stock,6164556372.0,United States,,Finance,Investment Bankers/Brokers/Service
SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,,United States,,,
SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,,United States,,,
SF^D,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,,United States,,,
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,1974078540.0,United States,2017.0,Finance,Investment Bankers/Brokers/Service
SFBC,Sound Financial Bancorp Inc. Common Stock,94477304.0,United States,,Finance,Savings Institutions
SFBS,ServisFirst Bancshares Inc. Common Stock,2687968812.0,United States,,Finance,Major Banks
SFE,Safeguard Scientifics Inc. Common Stock,17677545.0,United States,,Finance,Finance/Investors Services
SFIX,Stitch Fix Inc. Class A Common Stock,390113007.0,United States,2017.0,Consumer Discretionary,Catalog/Specialty Distribution
SFL,SFL Corporation Ltd,474529939.0,Bermuda,,Consumer Discretionary,Marine Transportation
SFM,Sprouts Farmers Market Inc. Common Stock,4306190255.0,United States,2013.0,Consumer Staples,Food Chains
SFNC,Simmons First National Corporation Class A Common Stock,2051750789.0,United States,,Finance,Major Banks
SFR,Appreciate Holdings Inc. Class A Common Stock,5060000.0,United States,2021.0,Finance,Real Estate
SFST,Southern First Bancshares Inc. Common Stock,219032999.0,United States,,Finance,Major Banks
SFWL,Shengfeng Development Limited Class A Ordinary Shares,513793600.0,China,2023.0,Industrials,Trucking Freight/Courier Services
SG,Sweetgreen Inc. Class A Common Stock,1226574055.0,United States,2021.0,Consumer Discretionary,Restaurants
SGA,Saga Communications Inc. Class A Common Stock (FL),125015519.0,United States,,Consumer Discretionary,Broadcasting
SGBX,Safe & Green Holdings Corp. Common Stock,7013453.0,United States,2017.0,Consumer Discretionary,RETAIL: Building Materials
SGC,Superior Group of Companies Inc. Common Stock,131574038.0,United States,,Consumer Discretionary,Apparel
SGD,Safe and Green Development Corporation Common Stock,0.0,United States,,,
SGE,Strong Global Entertainment Inc. Class A Common Voting Shares,0.0,,2023.0,,
SGEN,Seagen Inc. Common Stock,40308131541.0,United States,2001.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGH,SMART Global Holdings Inc. Ordinary Shares,706633070.0,United States,2017.0,Technology,Semiconductors
SGHC,Super Group (SGHC) Limited Ordinary Shares,1719859500.0,,2022.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
SGHT,Sight Sciences Inc. Common Stock,174170845.0,United States,2021.0,Health Care,Medical Specialities
SGLY,Singularity Future Technology Ltd. Common Stock,9633539.0,United States,2008.0,Consumer Discretionary,Oil Refining/Marketing
SGMA,SigmaTron International Inc. Common Stock,17427835.0,United States,1994.0,Technology,Electrical Products
SGML,Sigma Lithium Corporation Common Shares,2852900954.0,Canada,,Basic Materials,Metal Mining
SGMO,Sangamo Therapeutics Inc. Common Stock,92275205.0,United States,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGMT,Sagimet Biosciences Inc. Series A Common Stock,106134345.0,United States,2023.0,,
SGRP,SPAR Group Inc. Common Stock,21838775.0,United States,,Consumer Discretionary,Business Services
SGRY,Surgery Partners Inc. Common Stock,3132745754.0,United States,2015.0,Health Care,Hospital/Nursing Management
SGU,Star Group L.P. Common Stock,402308838.0,United States,,Consumer Discretionary,Other Specialty Stores
SHAK,Shake Shack Inc. Class A Common Stock,2367785836.0,United States,2015.0,Consumer Discretionary,Restaurants
SHAP,Spree Acquisition Corp. 1 Limited Class A Ordinary Shares,0.0,,2022.0,Consumer Discretionary,Business Services
SHBI,Shore Bancshares Inc Common Stock,344479408.0,United States,,Finance,Major Banks
SHC,Sotera Health Company Common Stock,3826616889.0,United States,2020.0,Health Care,Medical Specialities
SHCO,Soho House & Co Inc. Class A Common Stock,1436895092.0,,2021.0,Consumer Discretionary,Hotels/Resorts
SHCR,Sharecare Inc. Class A Common Stock,407122900.0,United States,2021.0,Technology,Computer Software: Prepackaged Software
SHCRW,Sharecare Inc. Warrant,17856268.0,United States,2020.0,Technology,Computer Software: Prepackaged Software
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,455563702990.0,Netherlands,2022.0,Energy,Oil & Gas Production
SHEN,Shenandoah Telecommunications Co Common Stock,1129431024.0,United States,,Telecommunications,Telecommunications Equipment
SHFS,SHF Holdings Inc. Class A Common Stock,32802110.0,United States,2021.0,Finance,Finance: Consumer Services
SHFSW,SHF Holdings Inc. Warrants,2775919.0,United States,2021.0,Finance,Finance: Consumer Services
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,13437008390.0,South Korea,,Finance,Major Banks
SHIP,Seanergy Maritime Holdings Corp. Common Stock,121660800.0,Greece,,Consumer Discretionary,Marine Transportation
SHLS,Shoals Technologies Group Inc. Class A Common Stock,2620467105.0,United States,2021.0,Technology,Semiconductors
SHLT,SHL Telemedicine Ltd American Depositary Shares,180263050.0,Israel,,Consumer Discretionary,Business Services
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,1967218641.0,United States,2004.0,Real Estate,Real Estate Investment Trusts
SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,,United States,,,
SHO^I,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,,United States,,,
SHOO,Steven Madden Ltd. Common Stock,2505715045.0,United States,1993.0,Consumer Discretionary,Shoe Manufacturing
SHOP,Shopify Inc. Class A Subordinate Voting Shares,67073199044.0,Canada,2015.0,,
SHOT,Safety Shot Inc. Common Stock,35416531.0,United States,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
SHOTW,Safety Shot Inc. Warrant,7961856.0,United States,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
SHPH,Shuttle Pharmaceuticals Holdings Inc. Common Stock,9125236.0,United States,2022.0,Health Care,Biotechnology: Pharmaceutical Preparations
SHPW,Shapeways Holdings Inc. Common Stock,15781496.0,United States,,Consumer Discretionary,Miscellaneous manufacturing industries
SHPWW,Shapeways Holdings Inc. Warrants,29631.0,United States,,Consumer Discretionary,Miscellaneous manufacturing industries
SHUA,SHUAA Partners Acquisition Corp I Class A Ordinary Share,0.0,United Arab Emirates,2022.0,Finance,Blank Checks
SHW,Sherwin-Williams Company (The) Common Stock,61911098621.0,United States,,Consumer Discretionary,RETAIL: Building Materials
SHYF,The Shyft Group Inc. Common Stock,469177828.0,United States,,Consumer Discretionary,Auto Manufacturing
SIBN,SI-BONE Inc. Common Stock,692596636.0,United States,2018.0,Health Care,Medical/Dental Instruments
SID,Companhia Siderurgica Nacional S.A. Common Stock,2937298093.0,Brazil,,Industrials,Steel/Iron Ore
SIDU,Sidus Space Inc. Class A Common Stock,7885626.0,United States,2021.0,Telecommunications,Telecommunications Equipment
SIEB,Siebert Financial Corp. Common Stock,65308544.0,United States,,Finance,Investment Bankers/Brokers/Service
SIEN,Sientra Inc. Common Stock,18314393.0,United States,2014.0,Health Care,Industrial Specialties
SIF,SIFCO Industries Inc. Common Stock,26598462.0,United States,1969.0,Industrials,Aerospace
SIFY,Sify Technologies Limited American Depositary Shares,299697485.0,India,,Technology,Computer Software: Programming Data Processing
SIG,Signet Jewelers Limited Common Shares,3331945731.0,Bermuda,,Consumer Discretionary,Consumer Specialties
SIGA,SIGA Technologies Inc. Common Stock,372474627.0,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
SIGI,Selective Insurance Group Inc. Common Stock,6435228450.0,United States,,Finance,Property-Casualty Insurers
SIGIP,Selective Insurance Group Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.60% Non-Cumulative Preferred Stock Series B,944237285.0,United States,,Finance,Property-Casualty Insurers
SII,Sprott Inc. Common Shares,722780922.0,,2020.0,,
SILC,Silicom Ltd Ordinary Shares,159988920.0,Israel,,Technology,Computer Manufacturing
SILK,Silk Road Medical Inc. Common Stock,275714243.0,United States,2019.0,Health Care,Medical/Dental Instruments
SILO,Silo Pharma Inc. Common Stock,4507756.0,United States,,Consumer Discretionary,Apparel
SILV,SilverCrest Metals Inc. Common Shares,721431900.0,Canada,2018.0,Basic Materials,Precious Metals
SIM,Grupo Simec S.A.B. de C.V. American Depositary Shares,4775404176.0,Mexico,1998.0,Industrials,Steel/Iron Ore
SIMO,Silicon Motion Technology Corporation American Depositary Shares,1829535192.0,Taiwan,2005.0,Technology,Semiconductors
SINT,SiNtx Technologies Inc. Common Stock,2573631.0,United States,2014.0,Health Care,Medical/Dental Instruments
SIRI,Sirius XM Holdings Inc. Common Stock,17521357903.0,United States,,Consumer Discretionary,Broadcasting
SISI,Shineco Inc. Common Stock,5414319.0,China,2016.0,Health Care, Medicinal Chemicals and Botanical Products 
SITC,SITE Centers Corp. Common Stock,2480941207.0,United States,,Real Estate,Real Estate Investment Trusts
SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,,United States,,,
SITE,SiteOne Landscape Supply Inc. Common Stock,6508237607.0,United States,2016.0,Consumer Discretionary,Professional and commerical equipment
SITM,SiTime Corporation Common Stock,2483545235.0,United States,2019.0,Technology,Semiconductors
SIX,Six Flags Entertainment Corporation New Common Stock,1716329671.0,United States,,Consumer Discretionary,Services-Misc. Amusement & Recreation
SJ,Scienjoy Holding Corporation Class A Ordinary Shares ,112662560.0,China,2019.0,Technology,EDP Services
SJM,J.M. Smucker Company (The) New Common Stock,11610300394.0,United States,,Consumer Staples,Packaged Foods
SJT,San Juan Basin Royalty Trust Common Stock,355625113.0,United States,,Energy,Oil & Gas Production
SJW,SJW Group Common Stock (DE),1852446483.0,United States,1972.0,Utilities,Water Supply
SKE,Skeena Resources Limited Common Shares,388815443.0,,2021.0,Basic Materials,Precious Metals
SKGR,SK Growth Opportunities Corporation Class A Common Stock,0.0,United States,2022.0,Finance,Blank Checks
SKIL,Skillsoft Corp. Class A Common Stock,142430963.0,United States,2019.0,Technology,Computer Software: Prepackaged Software
SKIN,The Beauty Health Company Class A Common Stock,650475829.0,United States,2020.0,Consumer Discretionary,Package Goods/Cosmetics
SKLZ,Skillz Inc. Class A Common Stock,107978674.0,United States,2020.0,Technology,EDP Services
SKM,SK Telecom Co. Ltd. Common Stock,8055400446.0,South Korea,,Telecommunications,Telecommunications Equipment
SKT,Tanger Factory Outlet Centers Inc. Common Stock,2486461725.0,United States,1993.0,Real Estate,Real Estate Investment Trusts
SKWD,Skyward Specialty Insurance Group Inc. Common Stock,1065799242.0,United States,2023.0,Finance,Property-Casualty Insurers
SKX,Skechers U.S.A. Inc. Common Stock,7606160624.0,United States,1999.0,Consumer Discretionary,Shoe Manufacturing
SKY,Skyline Champion Corporation Common Stock,3476566903.0,United States,,Consumer Discretionary,Homebuilding
SKYH,Sky Harbour Group Corporation Class A Common Stock,367224080.0,,2022.0,Industrials,Military/Government/Technical
SKYT,SkyWater Technology Inc. Common Stock,271221615.0,United States,2021.0,Technology,Semiconductors
SKYW,SkyWest Inc. Common Stock,1611005087.0,United States,1986.0,Consumer Discretionary,Air Freight/Delivery Services
SKYX,SKYX Platforms Corp. Common Stock,130430419.0,United States,2022.0,Consumer Discretionary,Building Products
SLAB,Silicon Laboratories Inc. Common Stock,3272629505.0,United States,2000.0,Technology,Semiconductors
SLAC,Social Leverage Acquisition Corp I Class A Common Stock,103755945.0,United States,,Finance,Finance: Consumer Services
SLACU,Social Leverage Acquisition Corp I Units each consisting of one share of Class A common stock and one-fourth of one redeemable warrant,103857767.0,United States,,Finance,Finance: Consumer Services
SLACW,Social Leverage Acquisition Corp I Redeemable warrants each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50,511143.0,United States,,Finance,Finance: Consumer Services
